syn_id,pre,pre_id,pre_common_id,post,post_id,post_common_id,x_pos,y_pos,z_pos,size
178,ASHR,175,34,SMBVR,19,169,5642.24,3699.2,9500,67088
179,ASIL,172,35,AWCL,110,65,10004.48,10165.76,6800,18102
179,ASIL,172,35,ADLL,68,7,10004.48,10165.76,6800,177194
180,ASIR,26,36,AWCL,110,65,9093.12,3819.52,7300,177668
180,ASIR,26,36,AWCR,69,66,9093.12,3819.52,7300,43843
181,ASIR,26,36,AWCL,110,65,11458.56,9528.32,6150,202504
182,ASJL,56,37,PVQL,57,109,4019.2,5880.32,9100,629145
183,ASJL,56,37,PVQL,57,109,6049.28,8212.48,8050,913571
184,ASJL,56,37,PVQL,57,109,9707.52,9208.32,7150,361828
185,ASJL,56,37,PVQL,57,109,5035.52,7313.92,7850,77043
186,ASJL,56,37,PVQR,37,110,10030.08,9059.84,6750,137327
186,ASJL,56,37,ASKL,87,39,10030.08,9059.84,6750,51416
187,ASJR,85,38,ASKR,193,40,10557.44,8826.880000000001,6800,255853
187,ASJR,85,38,PVQR,37,110,10557.44,8826.880000000001,6800,301202
188,ASJR,85,38,ASKR,193,40,7185.92,3440.64,9100,40764
188,ASJR,85,38,PVQR,37,110,7185.92,3440.64,9100,44431
189,ASJR,85,38,ASKR,193,40,6881.28,3330.56,9750,139586
189,ASJR,85,38,PVQR,37,110,6881.28,3330.56,9750,332188
190,ASJR,85,38,PVQR,37,110,9610.24,5194.24,8200,617349
191,ASJR,85,38,PVQR,37,110,10654.72,8540.16,6700,461373
192,ASKL,87,39,AIAL,42,11,5345.28,8501.76,7600,1216348
193,ASKL,87,39,AIAL,42,11,5337.6,8097.28,7600,285736
194,ASKL,87,39,AIAL,42,11,4106.24,5460.4800000000005,9350,225443
195,ASKL,87,39,AIAL,42,11,9103.36,9761.28,6300,196608
196,ASKL,87,39,AIAL,42,11,10355.2,9497.6,6700,1036779
197,ASKL,87,39,AIAL,42,11,5352.96,8209.92,7750,218890
198,ASKL,87,39,AIAL,42,11,4190.72,5616.64,9000,218540
198,ASKL,87,39,ASJL,56,37,4190.72,5616.64,9000,207443
199,ASKR,193,40,AIAR,21,12,10926.08,9064.96,6700,840171
200,ASKR,193,40,AIAR,21,12,9843.2,4730.88,7900,538705
201,ASKR,193,40,AIAR,21,12,9518.08,4638.72,8100,659292
202,ASKR,193,40,RIFR,38,121,6663.68,3479.04,9450,198731
202,ASKR,193,40,AIAR,21,12,6663.68,3479.04,9450,274438
203,AUAL,66,41,RIAL,8,113,5573.12,9144.32,5950,475729
203,AUAL,66,41,AVAL,71,43,5573.12,9144.32,5950,124580
204,AUAL,66,41,RIAL,8,113,3970.56,7111.68,6150,360314
204,AUAL,66,41,RIBL,9,115,3970.56,7111.68,6150,86640
205,AUAL,66,41,RIBL,9,115,9569.28,10063.36,5100,261071
205,AUAL,66,41,AVEL,76,49,9569.28,10063.36,5100,385113
206,AUAL,66,41,RIBL,9,115,9817.6,9930.24,4950,199295
206,AUAL,66,41,AVEL,76,49,9817.6,9930.24,4950,123141
207,AUAR,171,42,RIAR,7,114,10759.68,4999.68,6250,190164
207,AUAR,171,42,AVAR,109,44,10759.68,4999.68,6250,180769
208,AUAR,171,42,RIBR,111,116,11427.84,8250.880000000001,5250,512491
209,AUAR,171,42,RIBR,111,116,11087.36,8834.56,5000,221029
209,AUAR,171,42,AVER,75,50,11087.36,8834.56,5000,811818
210,AUAR,171,42,RIBR,111,116,11276.8,8596.48,5100,61320
210,AUAR,171,42,AVER,75,50,11276.8,8596.48,5100,164123
211,AUAR,171,42,RIBR,111,116,8035.84,3532.8,6450,219770
211,AUAR,171,42,RIAR,7,114,8035.84,3532.8,6450,571903
212,AUAR,171,42,RIBR,111,116,7685.12,3517.44,6850,223119
212,AUAR,171,42,RIAR,7,114,7685.12,3517.44,6850,284128
213,AVHL,81,53,ADFR,18,6,10698.24,8581.12,5650,125099
213,AVHL,81,53,ASER,93,30,10698.24,8581.12,5650,141292
213,AVHL,81,53,AWBR,183,64,10698.24,8581.12,5650,50801
214,AVHL,81,53,AWBR,183,64,7677.44,3924.48,7500,226109
214,AVHL,81,53,ADLR,74,8,7677.44,3924.48,7500,70238
214,AVHL,81,53,PVPR,184,108,7677.44,3924.48,7500,20846
215,AVHR,89,54,AIZL,5,21,8581.12,9771.52,5800,166863
215,AVHR,89,54,ADFL,16,5,8581.12,9771.52,5800,208002
216,AVHR,89,54,AVAL,71,43,5043.2,7820.8,6500,233123
216,AVHR,89,54,AIZL,5,21,5043.2,7820.8,6500,81244
216,AVHR,89,54,AWBL,182,63,5043.2,7820.8,6500,17243
217,AVHR,89,54,AVBL,177,45,4684.8,5888.0,7900,107342
217,AVHR,89,54,ASHL,35,33,4684.8,5888.0,7900,14554
218,AVHR,89,54,SMBVL,20,168,4497.92,5601.28,7550,20544
218,AVHR,89,54,RIGL,80,122,4497.92,5601.28,7550,86771
218,AVHR,89,54,ADAL,179,1,4497.92,5601.28,7550,122059
219,AVJL,82,55,AVHL,81,53,5504.0,3630.08,11350,50407
219,AVJL,82,55,PVCR,40,102,5504.0,3630.08,11350,231724
219,AVJL,82,55,AVEL,76,49,5504.0,3630.08,11350,94044
220,AVJL,82,55,RIFR,38,121,5386.24,3415.04,11350,183034
220,AVJL,82,55,SMBVR,19,169,5386.24,3415.04,11350,10884
220,AVJL,82,55,ASHR,175,34,5386.24,3415.04,11350,56428
221,AVJR,90,56,RIFL,170,120,4648.96,4421.12,11400,594392
221,AVJR,90,56,AIYL,3,19,4648.96,4421.12,11400,446319
222,AVKL,24,57,AIBL,30,13,5895.68,4357.12,8950,47616
222,AVKL,24,57,AVEL,76,49,5895.68,4357.12,8950,65105
223,AVKL,24,57,AVKR,25,58,4707.84,7516.16,4800,332937
223,AVKL,24,57,RIMR,78,126,4707.84,7516.16,4800,211484
223,AVKL,24,57,RMDL,154,135,4707.84,7516.16,4800,59819
224,AVKL,24,57,RIMR,78,126,10001.92,9441.28,3950,152940
224,AVKL,24,57,SAADR,186,150,10001.92,9441.28,3950,303220
224,AVKL,24,57,AVER,75,50,10001.92,9441.28,3950,179538
225,AVKL,24,57,SAADR,186,150,8550.4,4108.8,5550,49756
225,AVKL,24,57,RIML,79,125,8550.4,4108.8,5550,216319
226,AVKL,24,57,SAAVL,84,151,5803.52,9123.84,4000,265045
226,AVKL,24,57,RMGL,60,145,5803.52,9123.84,4000,98023
227,AVKR,25,58,RIML,79,125,5352.96,4945.92,9200,2557
227,AVKR,25,58,AIBR,174,14,5352.96,4945.92,9200,36992
227,AVKR,25,58,AVER,75,50,5352.96,4945.92,9200,39093
228,AVKR,25,58,RIML,79,125,5798.400000000001,4252.16,7700,605798
228,AVKR,25,58,RIVL,17,131,5798.400000000001,4252.16,7700,285491
229,AVKR,25,58,RIML,79,125,9082.88,4328.96,4950,88087
229,AVKR,25,58,SAADR,186,150,9082.88,4328.96,4950,307860
229,AVKR,25,58,RMDR,153,136,9082.88,4328.96,4950,18240
230,AVKR,25,58,RIMR,78,126,8422.4,9853.44,4050,56501
230,AVKR,25,58,SAADL,11,149,8422.4,9853.44,4050,45734
231,AVKR,25,58,RIMR,78,126,6233.6,9292.8,4100,51090
231,AVKR,25,58,SAAVL,84,151,6233.6,9292.8,4100,28863
232,AVKR,25,58,RMGL,60,145,4951.04,7928.320000000001,4550,397591
232,AVKR,25,58,RMDL,154,135,4951.04,7928.320000000001,4550,33635
233,AVKR,25,58,SAAVR,187,152,10690.56,5811.2,4000,249036
234,AVL,13,59,RMER,145,141,9768.96,4584.96,3850,302103
235,AWAL,41,61,AIAL,42,11,10158.08,9233.92,6250,220862
235,AWAL,41,61,AWAR,28,62,10158.08,9233.92,6250,130410
236,AWAL,41,61,AIYL,3,19,4515.84,7470.08,6800,162948
236,AWAL,41,61,AWCR,69,66,4515.84,7470.08,6800,254552
236,AWAL,41,61,AIZL,5,21,4515.84,7470.08,6800,22900
237,AWAL,41,61,ASEL,181,29,4743.68,7477.76,7100,261233
237,AWAL,41,61,ADLL,68,7,4743.68,7477.76,7100,246015
238,AWAL,41,61,ASEL,181,29,9592.32,9320.96,6100,445520
238,AWAL,41,61,AWBL,182,63,9592.32,9320.96,6100,583394
239,AWAR,28,62,AIAR,21,12,10603.52,9031.68,6300,339295
239,AWAR,28,62,PVQR,37,110,10603.52,9031.68,6300,149602
240,AWAR,28,62,AWBR,183,64,9538.56,4997.12,7300,114589
240,AWAR,28,62,ADLR,74,8,9538.56,4997.12,7300,266829
241,AWAR,28,62,AWBR,183,64,9195.52,4672.0,6900,364237
241,AWAR,28,62,AIZR,6,22,9195.52,4672.0,6900,137768
242,AWAR,28,62,AWBR,183,64,10928.64,8227.84,6000,284468
242,AWAR,28,62,ASER,93,30,10928.64,8227.84,6000,116611
243,AWAR,28,62,AWBR,183,64,6543.360000000001,3624.96,8350,33202
243,AWAR,28,62,ASER,93,30,6543.360000000001,3624.96,8350,156852
244,AWBL,182,63,ADFL,16,5,4175.36,5642.24,7650,434662
244,AWBL,182,63,AVHR,89,54,4175.36,5642.24,7650,270504
245,AWBL,182,63,AIZL,5,21,5657.6,8593.92,6750,562298
246,AWBL,182,63,AIZL,5,21,8714.24,9797.12,5950,160627
246,AWBL,182,63,AIAL,42,11,8714.24,9797.12,5950,100439
246,AWBL,182,63,ADFL,16,5,8714.24,9797.12,5950,115110
247,AWBR,183,64,AIAR,21,12,11233.28,7600.64,5900,239954
247,AWBR,183,64,AIZR,6,22,11233.28,7600.64,5900,14325
248,AWBR,183,64,AIZR,6,22,9958.4,5253.12,6850,295781
248,AWBR,183,64,ADFR,18,6,9958.4,5253.12,6850,328121
249,AWCL,110,65,AIAL,42,11,5790.72,9241.6,7200,159497
249,AWCL,110,65,AIBL,30,13,5790.72,9241.6,7200,155075
250,AWCL,110,65,AIAL,42,11,10060.8,9920.0,6300,69499
250,AWCL,110,65,AIBL,30,13,10060.8,9920.0,6300,326457
250,AWCL,110,65,AIYL,3,19,10060.8,9920.0,6300,239742
251,AWCL,110,65,AIBL,30,13,4459.52,7726.08,7200,78455
251,AWCL,110,65,AIYL,3,19,4459.52,7726.08,7200,37253
251,AWCL,110,65,ASEL,181,29,4459.52,7726.08,7200,49442
252,AWCL,110,65,AIBR,174,14,11430.4,9095.68,6050,152502
252,AWCL,110,65,AIYR,2,20,11430.4,9095.68,6050,322895
252,AWCL,110,65,AWCR,69,66,11430.4,9095.68,6050,376569
253,AWCL,110,65,AIBR,174,14,9290.24,4226.56,7550,72898
253,AWCL,110,65,AWCR,69,66,9290.24,4226.56,7550,311142
254,AWCL,110,65,AIYL,3,19,4185.6,6374.400000000001,7650,333416
254,AWCL,110,65,ASEL,181,29,4185.6,6374.400000000001,7650,113538
255,AWCL,110,65,ASEL,181,29,10027.52,4244.4800000000005,7250,30266
255,AWCL,110,65,AIBR,174,14,10027.52,4244.4800000000005,7250,307900
255,AWCL,110,65,AIYR,2,20,10027.52,4244.4800000000005,7250,171702
256,AWCL,110,65,IL1R,140,84,11146.24,5859.84,6800,303993
256,AWCL,110,65,IL2R,124,90,11146.24,5859.84,6800,121990
257,AWCR,69,66,AIAL,42,11,9433.6,10050.56,6300,300146
257,AWCR,69,66,AIBL,30,13,9433.6,10050.56,6300,213655
258,AWCR,69,66,AIAR,21,12,11317.76,6722.56,6250,222822
259,AWCR,69,66,AIAR,21,12,10298.88,4823.04,7800,249036
260,AWCR,69,66,AIBR,174,14,11392.0,8448.0,6300,29268
260,AWCR,69,66,AIAR,21,12,11392.0,8448.0,6300,96560
261,AWCR,69,66,AIBR,174,14,9126.4,4126.72,7650,80914
261,AWCR,69,66,AWCL,110,65,9126.4,4126.72,7650,52247
261,AWCR,69,66,AIAR,21,12,9126.4,4126.72,7650,319035
262,AWCR,69,66,AIYL,3,19,3904.0,5803.52,7650,110100
263,AWCR,69,66,AIYR,2,20,11054.08,9315.84,5950,478397
263,AWCR,69,66,AIBR,174,14,11054.08,9315.84,5950,256916
264,AWCR,69,66,AIYR,2,20,6579.2,3253.76,8450,206320
264,AWCR,69,66,ASER,93,30,6579.2,3253.76,8450,210488
265,AWCR,69,66,AWCL,110,65,4848.64,8640.0,6950,28458
265,AWCR,69,66,AIYL,3,19,4848.64,8640.0,6950,198296
266,AWCR,69,66,AWCL,110,65,3993.6,6192.64,7600,59418
266,AWCR,69,66,AIYL,3,19,3993.6,6192.64,7600,219764
267,AWCR,69,66,AWCL,110,65,4477.4400000000005,8465.92,7100,126865
267,AWCR,69,66,AIYL,3,19,4477.4400000000005,8465.92,7100,71052
268,AWCR,69,66,AWCL,110,65,5020.16,8742.4,7050,76808
268,AWCR,69,66,AIZL,5,21,5020.16,8742.4,7050,307232
269,BAGL,160,67,RIAR,7,114,9786.88,3752.96,6100,1820483
269,BAGL,160,67,RIBR,111,116,9786.88,3752.96,6100,403808
270,BAGL,160,67,RIAR,7,114,7216.64,3404.8,6800,181062
270,BAGL,160,67,RIBR,111,116,7216.64,3404.8,6800,187249
271,BAGL,160,67,RIBR,111,116,11187.2,8878.08,4700,65077
271,BAGL,160,67,AVER,75,50,11187.2,8878.08,4700,131530
272,BAGL,160,67,RIGR,178,123,9827.84,4080.64,5650,381238
272,BAGL,160,67,RIAR,7,114,9827.84,4080.64,5650,424854
273,BAGR,161,68,RIAL,8,113,4300.8,8089.6,5700,340989
273,BAGR,161,68,RIGL,80,122,4300.8,8089.6,5700,244902
274,BAGR,161,68,RIBL,9,115,9305.6,10219.52,4950,302193
274,BAGR,161,68,AVEL,76,49,9305.6,10219.52,4950,121169
275,BAGR,161,68,RIBL,9,115,3893.76,6586.88,6050,210090
275,BAGR,161,68,RIAL,8,113,3893.76,6586.88,6050,455755
276,BAGR,161,68,RIBL,9,115,4241.92,8248.32,5950,301808
276,BAGR,161,68,RIAL,8,113,4241.92,8248.32,5950,1345766
277,BDUL,61,69,SIBVR,164,165,4904.96,6208.0,8350,191844
277,BDUL,61,69,PVCL,65,101,4904.96,6208.0,8350,71941
277,BDUL,61,69,AVJR,90,56,4904.96,6208.0,8350,24572
278,BDUL,61,69,SIBVR,164,165,4416.0,5109.76,10300,76645
278,BDUL,61,69,RMGL,60,145,4416.0,5109.76,10300,57047
279,BDUR,31,70,PVCR,40,102,7536.64,4188.16,8400,174723
279,BDUR,31,70,ALMR,157,25,7536.64,4188.16,8400,189656
280,CEPDL,146,71,OLLL,141,93,8709.12,9308.16,2800,237743
280,CEPDL,146,71,AVER,75,50,8709.12,9308.16,2800,37508
281,CEPDL,146,71,OLLL,141,93,6996.4800000000005,9372.16,3100,247096
281,CEPDL,146,71,AVER,75,50,6996.4800000000005,9372.16,3100,253598
282,CEPDL,146,71,OLLL,141,93,7296.0,9500.16,3100,394023
282,CEPDL,146,71,AVER,75,50,7296.0,9500.16,3100,535277
283,CEPDL,146,71,OLQDL,121,95,7651.84,8921.6,5650,539125
283,CEPDL,146,71,RICL,167,117,7651.84,8921.6,5650,292668
283,CEPDL,146,71,IL1DL,126,81,7651.84,8921.6,5650,63984
283,CEPDL,146,71,URYDL,119,182,7651.84,8921.6,5650,28437
283,CEPDL,146,71,ADAL,179,1,7651.84,8921.6,5650,260675
284,CEPDL,146,71,OLQDL,121,95,7121.92,8760.32,5300,78303
284,CEPDL,146,71,RICL,167,117,7121.92,8760.32,5300,187713
284,CEPDL,146,71,RICR,166,118,7121.92,8760.32,5300,172160
284,CEPDL,146,71,URBL,70,178,7121.92,8760.32,5300,87421
285,CEPDL,146,71,RICL,167,117,8368.64,8755.2,4850,30270
285,CEPDL,146,71,RICR,166,118,8368.64,8755.2,4850,213844
285,CEPDL,146,71,PVR,173,111,8368.64,8755.2,4850,86904
285,CEPDL,146,71,URADL,128,174,8368.64,8755.2,4850,155257
286,CEPDR,150,72,AVEL,76,49,10626.56,7938.56,2950,106970
286,CEPDR,150,72,OLLR,142,94,10626.56,7938.56,2950,231194
287,CEPDR,150,72,AVEL,76,49,10662.4,6213.12,3300,429614
287,CEPDR,150,72,OLLR,142,94,10662.4,6213.12,3300,503767
288,CEPDR,150,72,RMDVR,152,138,10790.4,6497.28,3150,243644
288,CEPDR,150,72,AVEL,76,49,10790.4,6497.28,3150,257128
289,CEPDR,150,72,RMDVR,152,138,10483.2,5977.6,3550,98076
290,CEPDR,150,72,RICR,166,118,10135.04,7534.08,5000,82606
290,CEPDR,150,72,PVR,173,111,10135.04,7534.08,5000,73764
290,CEPDR,150,72,URADR,132,175,10135.04,7534.08,5000,50727
290,CEPDR,150,72,RICL,167,117,10135.04,7534.08,5000,24898
292,CEPDR,150,72,RICR,166,118,10060.8,6451.2,5300,256602
291,CEPDR,150,72,URYDR,118,183,10173.44,6817.28,5550,99101
291,CEPDR,150,72,ADAR,176,2,10173.44,6817.28,5550,36573
291,CEPDR,150,72,OLQDR,112,96,10173.44,6817.28,5550,192304
291,CEPDR,150,72,RICR,166,118,10173.44,6817.28,5550,731776
292,CEPDR,150,72,RICL,167,117,10060.8,6451.2,5300,533459
292,CEPDR,150,72,URBR,86,179,10060.8,6451.2,5300,255199
293,CEPVL,163,73,AVER,75,50,4712.96,7009.28,4250,53972
293,CEPVL,163,73,OLLL,141,93,4712.96,7009.28,4250,583037
294,CEPVL,163,73,AVER,75,50,4689.92,6784.0,4500,316458
294,CEPVL,163,73,OLLL,141,93,4689.92,6784.0,4500,358562
295,CEPVL,163,73,OLLL,141,93,4802.56,6630.400000000001,4650,185681
295,CEPVL,163,73,RMDDL,191,133,4802.56,6630.400000000001,4650,212777
296,CEPVL,163,73,RICL,167,117,5946.88,6958.08,6200,76441
296,CEPVL,163,73,OLQVL,139,97,5946.88,6958.08,6200,168663
297,CEPVL,163,73,RICL,167,117,6243.84,7874.56,6250,355282
297,CEPVL,163,73,RICR,166,118,6243.84,7874.56,6250,148034
298,CEPVL,163,73,RICL,167,117,5457.92,6387.2,6700,1306919
298,CEPVL,163,73,RICR,166,118,5457.92,6387.2,6700,535931
298,CEPVL,163,73,URYVL,147,184,5457.92,6387.2,6700,488919
299,CEPVR,162,74,OLLR,142,94,6653.4400000000005,4288.0,5700,217322
299,CEPVR,162,74,AVEL,76,49,6653.4400000000005,4288.0,5700,25794
299,CEPVR,162,74,SMDVL,190,172,6653.4400000000005,4288.0,5700,79319
300,CEPVR,162,74,OLLR,142,94,6538.24,4385.28,5900,134745
300,CEPVR,162,74,AVEL,76,49,6538.24,4385.28,5900,62236
300,CEPVR,162,74,SMDVL,190,172,6538.24,4385.28,5900,407259
301,CEPVR,162,74,OLLR,142,94,7429.12,4180.4800000000005,5200,288620
301,CEPVR,162,74,AVEL,76,49,7429.12,4180.4800000000005,5200,24981
301,CEPVR,162,74,SMDVL,190,172,7429.12,4180.4800000000005,5200,132042
302,CEPVR,162,74,OLLR,142,94,6960.64,4239.36,5500,29171
302,CEPVR,162,74,AVEL,76,49,6960.64,4239.36,5500,5609
302,CEPVR,162,74,SMDVL,190,172,6960.64,4239.36,5500,245712
303,CEPVR,162,74,OLLR,142,94,8384.0,4382.72,4150,83717
303,CEPVR,162,74,RMDDR,185,134,8384.0,4382.72,4150,153523
304,CEPVR,162,74,RICR,166,118,7431.68,4738.56,7000,449064
304,CEPVR,162,74,RICL,167,117,7431.68,4738.56,7000,604754
305,CEPVR,162,74,RICR,166,118,8291.84,5084.16,6600,115988
305,CEPVR,162,74,RICL,167,117,8291.84,5084.16,6600,149742
305,CEPVR,162,74,OLQVR,134,98,8291.84,5084.16,6600,342443
306,DVA,39,75,AIZL,5,21,9088.0,9730.56,5150,349985
306,DVA,39,75,AVEL,76,49,9088.0,9730.56,5150,321446
306,DVA,39,75,AUAL,66,41,9088.0,9730.56,5150,79610
307,DVA,39,75,AIZL,5,21,4477.4400000000005,6080.0,6850,69843
307,DVA,39,75,AVER,75,50,4477.4400000000005,6080.0,6850,62662
307,DVA,39,75,RIR,14,129,4477.4400000000005,6080.0,6850,76044
307,DVA,39,75,SIADL,116,158,4477.4400000000005,6080.0,6850,117819
308,DVA,39,75,AVEL,76,49,7288.32,3873.28,7250,107925
308,DVA,39,75,RIR,14,129,7288.32,3873.28,7250,94764
308,DVA,39,75,SIADR,155,159,7288.32,3873.28,7250,285170
308,DVA,39,75,AIZR,6,22,7288.32,3873.28,7250,356243
309,DVA,39,75,AVER,75,50,11148.8,7933.44,5200,139505
309,DVA,39,75,AUAR,171,42,11148.8,7933.44,5200,108208
309,DVA,39,75,AIZR,6,22,11148.8,7933.44,5200,62927
310,DVA,39,75,AVER,75,50,10977.28,8245.76,5150,496580
310,DVA,39,75,AUAR,171,42,10977.28,8245.76,5150,216522
310,DVA,39,75,RIR,14,129,10977.28,8245.76,5150,20899
311,DVA,39,75,AVER,75,50,10027.52,5376.0,5900,49447
311,DVA,39,75,RICL,167,117,10027.52,5376.0,5900,58031
312,DVC,23,76,AIBR,174,14,5688.32,4723.2,9650,174254
312,DVC,23,76,AVAR,109,44,5688.32,4723.2,9650,68229
313,DVC,23,76,AIBR,174,14,4503.04,7421.44,5500,289426
313,DVC,23,76,RIGL,80,122,4503.04,7421.44,5500,244036
314,DVC,23,76,AIBR,174,14,7278.08,9984.0,4350,69762
314,DVC,23,76,RIGL,80,122,7278.08,9984.0,4350,518232
314,DVC,23,76,RIBL,9,115,7278.08,9984.0,4350,248244
315,DVC,23,76,AVAR,109,44,5719.04,4513.28,10050,266882
315,DVC,23,76,AVAL,71,43,5719.04,4513.28,10050,173519
316,DVC,23,76,RIBR,111,116,7907.84,3840.0,5850,149799
316,DVC,23,76,BAGL,160,67,7907.84,3840.0,5850,71712
317,DVC,23,76,RIBR,111,116,8243.2,3893.76,5800,285757
317,DVC,23,76,BAGL,160,67,8243.2,3893.76,5800,91729
318,DVC,23,76,RIBR,111,116,11635.2,6740.4800000000005,4350,94303
318,DVC,23,76,RIGR,178,123,11635.2,6740.4800000000005,4350,312623
318,DVC,23,76,URXR,94,181,11635.2,6740.4800000000005,4350,41338
319,DVC,23,76,RIGL,80,122,4349.4400000000005,7203.84,5500,273497
319,DVC,23,76,RIBL,9,115,4349.4400000000005,7203.84,5500,356958
320,FLPL,27,77,AVAL,71,43,5903.36,3240.96,13000,229240
320,FLPL,27,77,ADEL,188,3,5903.36,3240.96,13000,127275
321,FLPL,27,77,AVAL,71,43,5898.24,4387.84,10700,599106
321,FLPL,27,77,ADER,189,4,5898.24,4387.84,10700,271211
322,FLPL,27,77,AVDL,168,47,5744.64,3297.28,13150,106086
322,FLPL,27,77,AVBL,177,45,5744.64,3297.28,13150,163676
322,FLPL,27,77,PVCL,65,101,5744.64,3297.28,13150,263700
323,FLPL,27,77,FLPR,194,78,6005.76,4459.52,10350,11418
323,FLPL,27,77,AVAL,71,43,6005.76,4459.52,10350,103924
324,FLPR,194,78,ADEL,188,3,5767.68,4590.08,10350,63941
324,FLPR,194,78,AVAL,71,43,5767.68,4590.08,10350,60576
325,FLPR,194,78,AVAL,71,43,5900.8,4625.92,10150,54155
325,FLPR,194,78,AVAR,109,44,5900.8,4625.92,10150,69051
326,IL1DL,126,81,BWM-DL01,105,0,7897.6,8765.44,2900,55987
326,IL1DL,126,81,RIPL,131,127,7897.6,8765.44,2900,202619
326,IL1DL,126,81,RMDVL,151,137,7897.6,8765.44,2900,74316
327,IL1DL,126,81,BWM-DL01,105,0,7982.08,8857.6,2600,378645
327,IL1DL,126,81,RIPL,131,127,7982.08,8857.6,2600,63573
327,IL1DL,126,81,RMEL,117,140,7982.08,8857.6,2600,194911
327,IL1DL,126,81,RMDVL,151,137,7982.08,8857.6,2600,50998
328,IL1DL,126,81,RIPL,131,127,7464.96,8650.24,3100,141100
328,IL1DL,126,81,RMDVL,151,137,7464.96,8650.24,3100,110557
329,IL1DL,126,81,RIPL,131,127,7656.96,8519.68,3450,68274
329,IL1DL,126,81,RMDVL,151,137,7656.96,8519.68,3450,128101
329,IL1DL,126,81,BWM-DL02,97,0,7656.96,8519.68,3450,38242
330,IL1DL,126,81,RIPL,131,127,7147.52,8691.2,2800,245488
330,IL1DL,126,81,RMEL,117,140,7147.52,8691.2,2800,37209
330,IL1DL,126,81,RMDVL,151,137,7147.52,8691.2,2800,159954
330,IL1DL,126,81,BWM-DL02,97,0,7147.52,8691.2,2800,35760
331,IL1DR,130,82,RMDVR,152,138,9715.2,6799.360000000001,3400,159357
331,IL1DR,130,82,BWM-DR02,114,0,9715.2,6799.360000000001,3400,8178
332,IL1DR,130,82,RMDVR,152,138,9886.72,6643.2,3000,286916
332,IL1DR,130,82,RIPR,148,128,9886.72,6643.2,3000,179246
332,IL1DR,130,82,BWM-DR02,114,0,9886.72,6643.2,3000,113175
333,IL1DR,130,82,RMER,145,141,9963.52,6318.08,2700,417815
333,IL1DR,130,82,RIPR,148,128,9963.52,6318.08,2700,33384
333,IL1DR,130,82,BWM-DR02,114,0,9963.52,6318.08,2700,116341
334,IL1DR,130,82,RMER,145,141,10222.08,7157.76,2550,278951
334,IL1DR,130,82,RMDVR,152,138,10222.08,7157.76,2550,164760
334,IL1DR,130,82,BWM-DR01,104,0,10222.08,7157.76,2550,460024
334,IL1DR,130,82,RIPR,148,128,10222.08,7157.76,2550,450237
335,IL1L,125,83,BWM-DL02,97,0,5770.24,7603.2,3750,155160
335,IL1L,125,83,BWM-VL02,51,0,5770.24,7603.2,3750,342608
335,IL1L,125,83,RMDVR,152,138,5770.24,7603.2,3750,123769
335,IL1L,125,83,RMDDL,191,133,5770.24,7603.2,3750,244848
336,IL1L,125,83,BWM-DL02,97,0,6553.6,8143.360000000001,4150,140639
336,IL1L,125,83,RMDL,154,135,6553.6,8143.360000000001,4150,133301
337,IL1L,125,83,BWM-DL02,97,0,5806.08,7467.52,3500,32353
337,IL1L,125,83,RMER,145,141,5806.08,7467.52,3500,56543
337,IL1L,125,83,BWM-VL02,51,0,5806.08,7467.52,3500,106737
337,IL1L,125,83,RMDVR,152,138,5806.08,7467.52,3500,105830
338,IL1L,125,83,BWM-VL02,51,0,6082.56,7836.16,4100,86481
338,IL1L,125,83,RMDDL,191,133,6082.56,7836.16,4100,89154
339,IL1L,125,83,BWM-VL02,51,0,5509.12,7206.400000000001,3550,143549
339,IL1L,125,83,RMDDL,191,133,5509.12,7206.400000000001,3550,91069
340,IL1L,125,83,RMDVL,151,137,6625.28,8215.04,3200,145201
340,IL1L,125,83,BWM-DL02,97,0,6625.28,8215.04,3200,88307
340,IL1L,125,83,RMER,145,141,6625.28,8215.04,3200,82374
341,IL1L,125,83,RMDVL,151,137,6538.24,8250.880000000001,3650,123561
341,IL1L,125,83,BWM-DL02,97,0,6538.24,8250.880000000001,3650,242589
341,IL1L,125,83,RMER,145,141,6538.24,8250.880000000001,3650,11335
342,IL1R,140,84,BWM-DR02,114,0,9448.96,5760.0,3550,557385
342,IL1R,140,84,RMDVR,152,138,9448.96,5760.0,3550,417789
343,IL1R,140,84,BWM-VR02,46,0,8765.44,5263.36,3850,1039190
343,IL1R,140,84,RMDDR,185,134,8765.44,5263.36,3850,369933
343,IL1R,140,84,RMDVL,151,137,8765.44,5263.36,3850,15349
343,IL1R,140,84,BWM-DR02,114,0,8765.44,5263.36,3850,73679
344,IL1R,140,84,BWM-VR02,46,0,8936.960000000001,5468.16,4800,176051
344,IL1R,140,84,RMDR,153,136,8936.960000000001,5468.16,4800,333818
345,IL1R,140,84,URAVR,133,177,8448.0,5045.76,3650,120460
345,IL1R,140,84,BWM-VR02,46,0,8448.0,5045.76,3650,26340
346,IL1VL,137,85,RIPL,131,127,5626.88,6105.6,5150,178177
346,IL1VL,137,85,BWM-VL01,48,0,5626.88,6105.6,5150,107973
346,IL1VL,137,85,RMDDL,191,133,5626.88,6105.6,5150,158182
347,IL1VL,137,85,RIPL,131,127,5437.4400000000005,5916.16,4550,726289
