cell_name,cell_id,cell_common_id,class,mito_id,cell_vol,mito_vol,cell_surf,mito_surf,x_pos,y_pos,z_pos,mito_len,dist_pre,dist_post
ADER,22,4,1,9389,2.228724269737575,0.004220459679744,20.58388829911758,0.0896335481357469,13.829266285714285,18.98671542857143,13.17809523809524,0.329925875614326,0.3546545452111003,0.38952931404824165
ADER,22,4,1,10323,2.228724269737575,0.0057076692811776,20.58388829911758,0.120092047776471,12.154562704225352,19.33369690140845,14.79507042253521,0.5037453897728177,0.4697607683876877,2.03142106040532
ADEL,23,3,1,3542,2.217067762050663,0.012862353309696,22.156782100762825,0.3187319367665173,16.664064000000003,12.7683072,4.936718750000001,1.1196286944643468,0.153837588126574,0.5150472171028581
ADEL,23,3,1,4355,2.217067762050663,0.0095663752740864,22.156782100762825,0.2302863651257891,16.761864605042014,12.52880349579832,5.9415966386554615,0.7427934431000944,0.4029526782146439,0.8793528680375137
ADEL,23,3,1,5343,2.217067762050663,0.0102898826477568,22.156782100762825,0.2158843219800899,17.225471999999996,12.012768,7.27734375,0.7969409700274901,0.46272288505331605,0.5539440745707642
ADEL,23,3,1,9073,2.217067762050663,0.0220267800428544,22.156782100762825,0.3577069858683255,13.985582715328468,18.747586335766425,12.775456204379564,1.0336839187481943,0.27398089295140327,0.572590662091125
ADEL,23,3,1,9223,2.217067762050663,0.0258452911816704,22.156782100762825,0.5508040213972826,13.567595496111975,18.5480002488336,13.327760497667184,1.721906127438572,0.21578099699498665,0.3475494315424203
ADEL,23,3,1,9740,2.217067762050663,0.0186504122990592,22.156782100762825,0.383617404071944,15.524828689655177,18.902174896551728,13.801616379310346,1.295726396144031,0.5517454431653289,0.9627303654288732
FLPR,24,78,1,8703,0.6844781703462915,0.022308144021504,7.089669408671924,0.4330879266108573,13.946237924324324,17.97076825945946,12.530810810810811,1.1726274879611764,0.267847885740406,0.4407030226843834
FLPL,25,77,1,9812,1.2179040790118405,0.0252423683702784,10.312588701447028,0.582898804790497,13.734970700636945,19.55490405095541,14.1875,2.1884206645256152,1.1091017686923712,0.33009454377445585
FLPL,25,77,1,9920,1.2179040790118405,0.0095663752740864,10.312588701447028,0.1895693652375564,13.9407876302521,19.273160067226893,14.127100840336135,0.5967542042689499,0.9595326166411231,0.6278856091709712
ASKL,26,39,1,5456,2.2399386340294662,0.01406819893248,17.82296539784791,0.2719181091257911,14.51760493714286,8.973118902857145,7.344857142857145,0.9641072474365812,0.6497822434698329,0.7237435038851509
ASKL,26,39,1,5711,2.2399386340294662,0.0131437172883456,17.82296539784791,0.1968541694850666,18.010901137614677,12.456349357798166,7.706269113149847,0.5178025687735165,1.135232069415159,1.3634337497918294
ASKL,26,39,1,6329,2.2399386340294662,0.0077978016940032,17.82296539784791,0.1641435134850679,18.061459793814432,14.437639917525772,8.500257731958763,0.6908221273873996,0.45113553740974505,0.5302774180062917
ASKL,26,39,1,7447,2.2399386340294662,0.0166004747403264,17.82296539784791,0.4140140053972812,16.322629423728813,18.87555812106537,10.420702179176756,1.6839087721266333,0.6482751422782208,0.7707937896805466
AIAL,27,11,2,5259,3.2393836810469394,0.0251619786620928,26.71028713887952,0.4591477805669667,15.67874208306709,8.633870722044728,7.084584664536741,1.3096276350427178,0.4671483555201733,0.3370748561266715
AIAL,27,11,2,5861,3.2393836810469394,0.0362959532457984,26.71028713887952,0.6036015002316729,18.64763194684385,14.370047149501662,8.033167220376523,1.8275421615818228,0.5795775239694205,0.35597686053033206
AIAL,27,11,2,7536,3.2393836810469394,0.0295030229041152,26.71028713887952,0.5115482303873286,16.29194602724796,19.32493916076294,10.396049046321528,1.13598681740978,0.6027860089550683,0.40862355514572
URAVR,28,177,3,2129,1.236112347915879,0.0397125158436864,13.54274023179542,0.6680642994013549,10.722424226720648,15.604814769230767,2.9706983805668017,2.061880529915883,0.34395206643197856,0.4238639325451353
URAVR,28,177,3,2372,1.236112347915879,0.007837996548096,13.54274023179542,0.1207079203832576,10.0171776,15.42087286153846,2.949230769230769,0.360797752550174,0.4575791216914212,0.8125407629757712
URAVR,28,177,3,2416,1.236112347915879,0.0063909818007552,13.54274023179542,0.1257843369900447,10.215578566037731,15.59524950943396,3.039308176100629,0.4063884431338649,0.40714857238915814,0.6480613143031254
URYVR,29,185,1,3149,2.195362540840552,0.0294628280500224,19.565729439269163,0.5053895043194545,10.743802412005458,17.50555520873124,4.324010914051842,1.1015134836584546,0.5631263208022071,1.465875737669214
URYVR,29,185,1,3190,2.195362540840552,0.056473770000384,19.565729439269163,1.247100303201807,11.267894844128117,17.613155666903914,4.801316725978648,3.4612780529093614,0.26629784562107717,0.8138622921136223
URYVR,29,185,1,5758,2.195362540840552,0.004823382491136,19.565729439269163,0.0977893277764696,10.8115968,16.132915200000003,7.700000000000001,0.3169676269105189,2.8268980887028237,2.101824894618124
IL1VR,30,86,1,2477,2.634491321804391,0.0587648766836736,16.09104386906511,1.0224987177647027,10.092936229822165,16.212040842681258,3.4722640218878253,2.6798144998890816,0.5524383081069512,1.080395807734741
IL1VR,30,86,1,3252,2.634491321804391,0.053861104484352,16.09104386906511,0.7959332274013551,10.862940465671642,16.68253726567164,4.411529850746269,1.687619257582975,1.0808586232752544,0.6598064219999474
IL1VR,30,86,1,3316,2.634491321804391,0.0069939046121472,16.09104386906511,0.1446031554171948,10.802988137931036,16.370440827586204,4.311206896551725,0.4121572367494085,0.7906651118973039,0.6434863972495692
IL1VR,30,86,1,3317,2.634491321804391,0.0092046215872512,16.09104386906511,0.1704516753054299,11.200109554585152,16.557784873362444,4.28471615720524,0.4925295337175512,0.898390300321166,0.4532756777126476
IL1VR,30,86,1,4111,2.634491321804391,0.0013666250391552,16.09104386906511,0.0319453476407239,13.055638588235292,17.687491764705882,5.449999999999999,0.2824942931591959,1.7181777270062595,1.0089252161375892
RMDR,31,136,3,2448,5.610518318835305,0.0390693981782016,46.11585837385362,0.6933663545230724,17.852011456790123,12.12312335802469,3.455555555555556,1.7623621888775238,0.19882105012809934,0.474858699469373
RMDR,31,136,3,2806,5.610518318835305,0.0446564828971008,46.11585837385362,0.6142826686149286,9.695397904590456,11.076675283528354,3.6490099009900994,1.83814966320722,7.077499158811854,0.2948476099158475
RMDR,31,136,3,2831,5.610518318835305,0.020901324128256,46.11585837385362,0.3769484724312207,16.88919433846154,10.889531076923078,3.8288461538461545,1.1140785486736795,0.5141025642821497,0.4433903358298747
RMDR,31,136,3,3207,5.610518318835305,0.0240767176015872,46.11585837385362,0.4016090158244336,17.845006958263777,13.14340070784641,4.33347245409015,0.9911450080984232,0.47690723758097164,0.5508936668886707
RMDR,31,136,3,3244,5.610518318835305,0.0242374970179584,46.11585837385362,0.427650740183709,17.53035016915423,13.243611064676616,4.46575456053068,0.988579434633902,0.3742754791888976,0.561877980824093
RMDR,31,136,3,3426,5.610518318835305,0.01808768434176,46.11585837385362,0.2861269478004511,17.434432853333334,12.677010773333334,4.448888888888889,0.6109813350053057,0.5263362436184531,0.3405775532157359
RMDR,31,136,3,3462,5.610518318835305,0.0154348239716352,46.11585837385362,0.2403335313054284,17.713536,12.880384,4.531380208333333,0.694901808571666,0.5440595798516716,0.42605022566872947
RMDR,31,136,3,3466,5.610518318835305,0.0244786661425152,46.11585837385362,0.3359763697565598,8.895220650246307,15.257378049261083,4.555665024630542,0.892287073059355,7.823565643838587,0.49428148454903553
RMDR,31,136,3,3592,5.610518318835305,0.0183288534663168,46.11585837385362,0.2820271736208147,17.191828210526317,12.497973894736845,4.761074561403509,0.541248170500737,0.6708121700519273,0.34612965870713774
RMDR,31,136,3,3600,5.610518318835305,0.0331205597724672,46.11585837385362,0.4521180791058801,8.890427650485437,15.138279145631069,4.793871359223302,1.1518274474028098,7.821190017118954,0.4923999108715917
RMHR,32,148,3,3035,2.259553722826753,0.019293529964544,27.348637006855608,0.281877737868324,18.222233600000003,12.2082816,4.018645833333333,0.6900132974281398,1.636860607958934,0.349818937246419
RMHR,32,148,3,3181,2.259553722826753,0.0081595553808384,27.348637006855608,0.129479572630769,16.86773154679803,12.139212295566502,4.108128078817734,0.4668633149730092,0.5389176297064499,0.7052885880766514
RMHR,32,148,3,3463,2.259553722826753,0.0134250812669952,27.348637006855608,0.2396301212615373,17.41136019161677,13.74306107784431,4.506586826347307,0.6891330149561232,0.5497196988111495,1.2140144724359818
RMHR,32,148,3,3559,2.259553722826753,0.005828253843456,27.348637006855608,0.1274206207425336,16.226939586206896,10.336835089655173,4.62896551724138,0.6068213268936306,2.1275489416115128,1.9278621687934343
RMHR,32,148,3,3692,2.259553722826753,0.0020901324128256,27.348637006855608,0.0460485192814476,17.27976369230769,11.110242461538462,4.827884615384617,0.2731375012708656,1.547072200389369,1.315166029092111
RMHR,32,148,3,6934,2.259553722826753,0.0059890332598272,27.348637006855608,0.1370632483832569,12.15571844295302,17.149759570469797,9.239261744966443,0.6207401849968613,6.966947625121321,2.0746269151460046
RMHR,32,148,3,7868,2.259553722826753,0.006230202384384,27.348637006855608,0.1703897769900442,12.698974141935484,17.627175638709684,10.615806451612904,0.8035097191876553,7.743378680701483,3.6230933246621695
URAVL,33,176,3,1780,1.287320592030106,0.0328793906479104,14.77491766620674,0.6484620430180953,16.31290585819071,14.77813766259169,2.4682151589242056,2.209216120955922,0.43684195733775316,0.6202795509250996
URAVL,33,176,3,2641,1.287320592030106,0.0280560081567744,14.77491766620674,0.6193409556248842,15.56724116905444,15.71325359312321,3.623424068767908,1.3662015222231514,0.7227486822707887,0.948179899327399
PVR,34,111,2,4571,0.6555780702535683,0.0041400699715584,7.414563182053366,0.0800965875289588,11.882853902912618,10.42809786407767,6.050485436893204,0.3346444350221929,0.08846081470837369,2.62917128507628
PVR,34,111,2,5199,0.6555780702535683,0.0075566325694464,7.414563182053366,0.1394210717764701,16.9869834893617,12.748146382978724,6.928457446808512,0.4518273542773888,2.3916854912834737,2.2400731651117614
AVM,35,60,1,8201,1.5809038063239178,0.0058684486975488,19.52870767502166,0.1384006606307695,15.889057315068492,18.174120328767124,11.042808219178085,0.6533726268767489,0.36089699869671826,0.3515314711144833
AVM,35,60,1,8323,1.5809038063239178,0.0013666250391552,19.52870767502166,0.0343031710339359,15.865976470588237,18.33297317647059,11.270588235294117,0.1752401756312083,0.36585630088812804,0.2944809610732129
AVM,35,60,1,8545,1.5809038063239178,0.0108928054591488,19.52870767502166,0.2492108505868763,15.337600472324723,18.71258355719557,12.005719557195572,0.991618518714413,0.22040403776967338,0.7595675491595792
AVM,35,60,1,9172,1.5809038063239178,0.0099683238150144,19.52870767502166,0.2168428348104063,14.261611354838708,19.41979664516129,12.826008064516133,0.7746217687735125,0.33317949184427464,2.2270695751348173
AVM,35,60,1,9379,1.5809038063239178,0.0225493131460608,19.52870767502166,0.4401613967904961,13.910585497326204,19.53761334759358,13.255704099821749,1.1859168953464,0.3415283760350699,2.7712137948242246
AVM,35,60,1,9864,1.5809038063239178,0.0077978016940032,19.52870767502166,0.1663956698443423,13.072025072164948,19.51613096907216,14.030927835051546,0.4504066928046735,0.1828184024162592,2.722468004428956
